state,business_id,name,postal_code,latitude,longitude
OH,svRAGD2eDu2kXiZuV5Qd5g,Souper Market,44103,41.5022779,-81.636169
OH,PlmdHJS5tiFrIM65klmNNA,Panini's Bar & Grill,44124,41.5207379,-81.452064
OH,3OCgpAos1gmS4rbWTIjmsQ,Liquid Planet,44102,41.486238,-81.761159
AZ,gNXfe1et9eZ7ytIsQCHXog,US Egg,85226,33.305998,-111.943047
AZ,rX-Tlju48xN_apYFhS7_VA,Jimmy John's,85251,33.494768,-111.9264039
IL,DS3-yphtWDHAdXLtIoqdAA,The Pita Pit,61820,40.110039,-88.229804
OH,FJB280slE6ZDFbPl3sowFA,Mad Tex Burgers N' Mex,44116,41.4814795,-81.8365948
NV,WfB_SsYeKy83QQsqAAyGVQ,Cancun Bar & Grill,89119,36.0986321,-115.1360793
AZ,GExBRJlMjO12lCx72OGzjA,Hole in the Rock Restaurant and Lounge,85257,33.4651433,-111.9299458
NV,x1fx7C_tc064cFATjl4fmQ,The Lodge at Grand Teton,89131,36.3067315,-115.2772047
AZ,umBsUDjSPzF28LOw-U_NfA,Ricky's Tacos & Beer,85251,33.500515,-111.923177
AZ,pB9ZZGJaApSw2PMcOTc8og,Otaku,85286,33.2711907,-111.7908072
AZ,z_lDO8d8nkSmcvTjB4N69A,GRAZ Kitchen Fresh,85286,33.2909079,-111.841143
PA,L5wNKBuK6-tj7cfFMmgv1A,Boston Market,15224,40.4555475,-79.9415246
AZ,JhEtJbGjAqKDHCZ11i3qoQ,YC's Mongolian Grill,85282,33.394965,-111.909476
AZ,sc4w3F0OVUOsyuLeZoJ_9g,The Greeks Grill,85224,33.3145142,-111.860306
AZ,_lD9Y_0OfzZjfz5s-FVwqQ,Doner Kebab Chef RD,85032,33.6020499851,-111.983696153
NC,yquZns3fydnxOVLk9yIQ8A,Showmars South Park Mall,28211,35.1518374,-80.8304036
NC,Ku_qQVoMA02kFZiu55_UwA,The Brass Tap - South End,28203,35.2163644,-80.8561594
NC,t86BtX-naB-OWXoKLCwPHw,Zucca Pizza Tavern,28203,35.208494401,-80.8612203598
NV,nD_7R5bVxRYNHKv_dGlhBA,Timbers Rancho,89130,36.2341905,-115.2282148
NC,ewSh93zoRx0DIWRKU-fFwQ,Fenwick's,28207,35.2030944824,-80.8244247437
NV,PFOPBxMDFZM0vFrI5R8txQ,McDonald's,89123,36.0229945,-115.1241096
PA,tRrMljYqr48OjWoHDDkSoQ,Hunan Wok,15136,40.4739107191,-80.0972720598
AZ,5SEwzlWlrxSVyZx3IgXwLg,Marcella's Italian Kitchen,85251,33.5025941,-111.9296765
AZ,xTW5PkLEdMBs2f2W8RGy0g,Miele's Italian and Banquet Hall,85202,33.3647941,-111.878391
AZ,JoRw6o4ud6hkpX3IOo_l-Q,Pho Thuan Thanh,85202,33.405652,-111.875246
NV,7dHYudt6OOIjiaxkSvv3lQ,In-N-Out Burger,89102,36.1448187,-115.1805851
IL,MNo2l4eFOOJqCo8PX0W12A,China Star Restaurant,61856,40.0279187,-88.5744749
IL,6vVkSaymw-4MOTPh68HN3Q,Number One Wok,61820,40.1101982,-88.2430455
AZ,RckeGBEPQpGv00ivf6tcgw,Cozy Corner Cafe,85215,33.4502929,-111.7041349
AZ,acJewWwkFFWkIUF1SBEeqQ,Rincon Peruano Peruvian Restaurant,85210,33.412437,-111.857159
AZ,y4ANVlBUkqjqS1J6dOM0vQ,Papa Sam's Chicago Style Pizza,85345,33.5809177,-112.2187926
AZ,4hl8B_aiHPiaqM5zATl01A,KFC,85224,33.3067407707,-111.890155665
PA,ptkUSiYeU9O-jVdxnpLxIA,Grande Italian Restaurant,15317,40.261876088,-80.1335022598
OH,d9fHu9xEmCDs9ShFIWEMZw,Kifaya's Kitchen,44111,41.453732,-81.769322
IL,TPGX7BhNG2CX3DV54Pt34g,Beckman Cafe,61801,40.115813,-88.227516
AZ,X3ec1nuK2BmOULN4Kk3Fgw,The Haymaker Peoria,85383,33.7086354351,-112.27331183
AZ,D6RDpCS1lfgZdPuLHlpsHA,Marcello's Pasta Grill,85284,33.3341827,-111.9134812
PA,nVqOTTfDiu12xsQtFTO7_w,Green Bamboo,15201,40.4665129,-79.9538992
NV,iRwT2pBa87Y54q8nqfNAzw,Da Lat,89103,36.1150660797,-115.203119752
WI,5ZqybrqiTdbANn2yI3B3VA,Great Wall,53711,43.0352503,-89.4536015
NV,ZVetFAAt0_j0tEqiakpecA,Jack in the Box,89121,36.1301092,-115.1102267
AZ,8_BPq3eJlhOLMPuutk6zQg,Dilly's Deli Sandwich Shop,85254,33.617273,-111.926576
NV,cykzJbkgweJvZsvkrHMR7g,Jasmine Express,89031,36.2604501,-115.1539433
NV,Z1yvzAbs4fGC28s7WtUonA,Zaba's Mexican Grill,89135,36.1482461131,-115.333592556
AZ,uAik3TNbEno0_pfvvQLLIQ,Boleros At Seville,85298,33.23263,-111.707947
OH,RWegZl_vMYIkLCHoTIjDqg,Frank and Pauly's,44060,41.680184,-81.300317
NC,3jlyMZjr7tQwXnoOsN_lQQ,Marino's Philly Pizzeria & Grill,28277,35.027589,-80.850792
WI,ud_eRNQafA2cW2ZFqfTeww,Cafe Samba,53774,43.07546,-89.393063
AZ,v1cbdKF5EjgWSwutjzg-WA,Jersey Mike's Subs,85016,33.4952075,-112.0141039
OH,kYxnRLO3e1dNcB8S1TmlXA,The Wine Bar at Solaire,44236,41.242179,-81.4419988
NV,ByThTA6BEp9b6kEDt4RYTA,Whist Stove & Spirits,89052,36.0209675394,-115.086202276
AZ,KXwCMad-UK2_Y5_LjAVjlA,Gourmet Command Center,85338,33.4521795,-112.3926303
NV,4KYnY1nNTaD7vb3Eo1G3Hw,Pizza Hut,89052,35.9992598204,-115.107455238
AZ,KLzY7jmq6tnqN1E_JBkyLw,Burger King,85085,33.7127826,-112.1082007
AZ,mJJ8TSciSt-UXWsq6tfEXg,Greek Gyro Express,85323,33.4534850234,-112.339018258
NV,9tLCuUmw3Tlco-tKPGkIWQ,Teriyaki Madness,89149,36.2648145,-115.2578506
OH,TsNYXmSJYjIq1WN8EfP0Aw,McDonald's,44106,41.503143,-81.630067
OH,V7J9VuX5k5MI8MV7Ld2dMQ,Tinkers Creek Road Tavern,44146,41.3729694,-81.5842016
AZ,EGzsR_Tyd0QOaZ6g7wPl-w,Filibertos Mexican Food,85020,33.567482,-112.066228
NC,U4NqED1vTfMvS8MeEpBcLQ,Tsunami,28027,35.364255,-80.710632
WI,ToNd6fEn_SvcQc1Fulsidg,Milio's Sandwiches,53704,43.1258907,-89.3103284
WI,401Ma310RUt_Vdl7DmCNYA,Popeyes Louisiana Kitchen,53704,43.1682224,-89.3245632
OH,w1Dt_Dsbm40IgdVERLv5sQ,Jake's,44114,41.4990466,-81.6925961
AZ,6G2PbZn6NtMQrhzAVDCGUQ,"First Watch - Breakfast, Brunch & Lunch",85259,33.5869871,-111.8365715
NV,Apkr-qykgpUI5ltIw7B-7Q,Stake Out Bar & Grill,89119,36.1027088,-115.1363023
AZ,HBZd08iiOuIdZHyt4mRSSQ,Town Talk II,85015,33.4899159,-112.0996154
NC,fzRxHv7XnnDqTmX25tVbJg,Taco Mac,28210,35.152861,-80.8398047
NV,JVTIY3KAIaIiL0fxY82SoQ,Smashburger,89103,36.1167104494,-115.185545012
AZ,iqL35L6AdFMMkRrAcK1uLQ,Aj's Fine Foods,85204,33.381678,-111.7568478
PA,Sh7ok5ymVZhFZ7GJXb6Ybg,In-N-Out Pizza Cafe,15136,40.4506137,-80.1274638
OH,-uu7YbF9wzVdugDKb5DGaA,Taco Bell,44256,41.153723,-81.863469
NV,PKJgFHlglb9Z2k2UQX3QWw,Blueberry Hill Family Restaurant,89115,36.241805,-115.053995
NV,Z1kqDvTwye4524s7oXOBgQ,Port of Subs,89122,36.1009842,-115.0544387
IL,-A4suUjxa7gNaiUMDjO42g,Farmhouse Restaurant At Harvest Market,61820,40.0903203,-88.2458691
WI,oS-xaHI0FLjfEzHuuL4GKw,Rocky Rococo Pan Style Pizza - Monona,53716,43.0703762,-89.3253853
AZ,yvwK4MO2qnSZE5ggYGyk1A,Flo's,85283,33.3782668,-111.9300678
NV,6OftN85zwsd_PRxSYhgQCQ,Burger King,89145,36.1736526489,-115.244499207
OH,RFCRXj_SU_2yKoJYKIIywA,Pancho & Lefty's,44224,41.1580078,-81.4435652
NC,QnCWy07Vlp3F0rTruTTlfg,Reid's Fine Food,28209,35.1745344,-80.848208
NV,hqtZ2NmUlrNtHp7xW2BWoA,Waffles Cafe,89084,36.2865843,-115.1794971
NC,dlNvGczOrYuaH-LWxaSaTw,Anthonys Restaurant of Charlotte,28262,35.300651,-80.802205
OH,mQa_Rh-LykYTll9cPFJcKg,Denny's,44256,41.1368314442,-81.7987664044
IL,kNtToQSP_Y5U8tznLXuCaw,Farren's Pub & Eatery,61820,40.1183497,-88.2451587
NV,6jDD-Z8QcsKTdIDWwM8gog,Anna Marie's Italian Cuisine,89147,36.1016027,-115.3142208
NC,Yecau5RHd7hjMlsZFBccFQ,Cottage Express,28262,35.3151134,-80.6998179
IL,RofPcfgxItpYw1eQ3e1Hjw,Nitaya Thai Restaurant,61820,40.1185125,-88.2449947
AZ,BS2nj4dQKvC5oi6ikKvX0A,Korean BBQ,85210,33.365763,-111.857802
NC,dSqYhPGziZoJMGPSA1y0og,Burger King,28202,35.2244979,-80.84104
AZ,yyeBHUVfmqhEpF3BlXdJ0w,Crave Cafe,85253,33.5286773,-111.9726515
NC,8Z72HW5ydzQFydUxZglurg,Tokyo Grill & Buffet,28213,35.2973802,-80.7473433
AZ,2m2O7o-E_jYvgvdkT6x_lA,Golden Donuts & Smoothies,85224,33.3215191425,-111.875648126
AZ,URwrgfuyfpVqgnKwkawlHw,Rolando's Mexican Food,85029,33.583335,-112.1337022
AZ,UD-MGa52sWJLeElUZDTRPA,Altamimi Restutant,85051,33.5526345293,-112.133384841
SC,tTEtAzGbydufWtgOqCMquA,The Flipside Cafe,29715,35.0777216,-80.934358
WI,ZjMNad9hCvBJficJA0bFRQ,Gumby's Pizza,53705,43.0742897,-89.4374308
NV,PZsHMiTYy8BDWZNBZKLDxg,Mood Restaurant,89109,36.143761732,-115.169916119
NV,vafLJO0wyb421AlOfxMiig,Mamma's Boy Cafe,89146,36.1586036,-115.2367146
AZ,h-bBnFFTZ2cNiuBMFu2UaQ,Tommy's Place,85032,33.6402141,-112.0210245
PA,ELlk3Vol0lPKzwHxp-MoAw,Burger King,15101,40.602044,-79.947507
NV,pooAgpZJn79L7JTgcK-o-Q,LJ's Filipino Restaurant & Pub,89123,36.0287132805,-115.135747053
NV,MozU1DoDVybr8QmrAy-XDg,Bistro95Ten & Lounge,89123,36.0162554,-115.1187329
AZ,Ozf92eEJSwwb3LbO50cvag,Dao Kitchen #2 Asian Bistro,85085,33.7973173,-112.1175076
NV,VYPovuzh6JwTxgEdkb9XLQ,Taco Bell,89110,36.173505,-115.094507
AZ,oVJoGIPWFPrWZG1XcSYVow,Molly's Tamales,85302,33.564907,-112.152437
WI,E3zvCzX7gquT9srY4pUwLg,El Rancho Mexican Grill,53715,43.0588605,-89.4000633
NV,R6jpwPBe9edy0P64uyaLKA,I Love Burgers,89109,36.123596,-115.168049
NC,IWpoAIgRoKRLBaZ8qwExlQ,Cicis,28105,35.1337707245,-80.7101717591
OH,XBRCMc3rcvcRXrB3p-o9yA,Balaton Restaurant,44120,41.4846835,-81.5907229
AZ,bXFWLSQptjB5SUMyZxprfg,India Gate,85226,33.3048389,-111.9490143
NV,Y07qIurPKiUJDnTZWxZN2A,Bistro Buffet,89103,36.115137,-115.195433
OH,2F6dAex41iqsoxjSX4xAZA,Dragon Gate,44130,41.3823017,-81.7841713
AZ,GtX-vWZHiGly1OI-Rgq42A,Lager Fields' Micropub and Grill,85073,33.6421785,-112.0102387
AZ,q__NSE0cc3bGARv_BUkHYg,Taco Bell,85254,33.61416,-111.926315
AZ,thBWpIcP6vclsHS6GfI1dw,Hotel Valley Ho,85251,33.493449,-111.933953
AZ,82mWTnfbGDE1jJ2NDMxfNw,Pita Jungle,85202,33.3935343,-111.8717782
AZ,Xpj_tQOGwRaicZKayLVp0g,Tia Rosa Taqueria,85234,33.3789354,-111.7858819
PA,i1QGBziAXxEWlofIe4gv1Q,Bea Taco Town,15222,40.4424229,-79.9973231
NV,mibbKeg4gbD9O58TCjDWgQ,Roberto's Taco Shop,89147,36.1290246976,-115.279787198
NC,xyK7KUcJzWy1LlejwQpQMg,El Patron,28056,35.221905,-81.1012329
AZ,wd-pzPYNehT6QTsc1qr7pA,Serranos Mexican Food,85283,33.362493,-111.929061
AZ,m1Mk8bYVgKOX_KPGccU6Sw,Nick's at Grayhawk,85255,33.6762272,-111.9232795
NC,ap5VGUkChf8BFAqtBYAPEw,Toppers,28277,35.0552534578,-80.8353336481
WI,px5h245j44u_a2bRjDpBxQ,Palis Cafe,53715,43.0678285,-89.4071678
NV,r7IvPMyza853adkAvi1RNQ,Carmine's,89014,36.0578113,-115.0379276
AZ,TThMGJrIlO2DTnajFGDlww,My Big Fat Greek Restaurant,85286,33.2778106724,-111.789411635
OH,MjAuGkgPjNLyMrN74_0YbA,Johnny's Downtown,44113,41.498725,-81.6981929
NV,Q96qeGBTH-yNZzhJHe8uIQ,Sahara Korean Restaurant,89104,36.143672,-115.1409598
AZ,IbsRfrHGK4g5OQd_KFtdkQ,Red's Bar & Grill,85340,33.4985281433,-112.357869074
NV,wNya6ItPXXde2ulzm_tNQw,Panda Express,89148,36.095921,-115.296673
NV,-P8dGzSVhJi-5oZ-8U2y0w,Cannery Row Buffet,89122,36.1084168,-115.0570842
NV,GSiAgRigPwSvXeR7emLSiw,Red Lobster,89014,36.0623442,-115.0359636
OH,qMMMfN4EI9oCDIBq30s1ww,Dolphin Family Restaurant,44067,41.3416275,-81.5279622
OH,azoEjNRQwdqhaVjyk3UrRA,Cascade Cafe,44035,41.367901,-82.104144
AZ,fgooEaAjIuF6cCCa4ZvGkw,Local Play Yard Bar & Grill,85225,33.3506971,-111.8430441
PA,SmkYLXEYhzwUZdS6TAevHg,Butcher and the Rye,15222,40.442334,-80.002066
IL,8k2l-fbaeQU9lVG4oRgxUw,Prairie Fire Restaurant,61821,40.097136,-88.245695
AZ,oq3_SSdu6ivLRjlZ4utOVg,La Carreta De Lily,85009,33.4518776,-112.1222752
NV,UZsxZdWt0quvtN0cAmiVUw,Pos Paque Takos,89104,36.158595022,-115.133052841
NV,4Bw9XffSa0AMy2SrNCS2KA,Sababa Mediterranean Grill,89117,36.1309442,-115.2784531
OH,meXjqyhTNLFmknY39y2sMg,Great Lakes Brewing Company,44113,41.4843968,-81.7044646
NC,bgvm73MMjC2f5qo_RgXOXg,Halcyon,28202,35.224511,-80.8484025
PA,fciQLaIjeiRXAtQLbCFKBw,Sweetwater Grille,15143,40.5406404,-80.1820686
NC,mULK9fWh8kU4_vQYkd9ntA,Mama's Pizza Express,28078,35.4045977,-80.8413535
AZ,S4j7Fw2xK_Z4HnCLlQFVVA,Rubio's,85308,33.6693460329,-112.187161373
NC,9g4p3tny291ANSAQKoDk4w,Villa-Roma Restaurant,28056,35.1869829,-81.1495945
AZ,b3zsV44_SBz5JLwyfiHsRA,Carrabba's Italian Grill,85255,33.6387612256,-111.923857156
NC,ms8tG7Co_ELSSGhbOL6HBg,Tokyo One Express,28277,35.052465,-80.8173192
WI,OlA7h9oOttqTALudvEUzTg,Gloria's Mexican Restaurant,53717,43.0732165526,-89.52676505
OH,LMam7VLCMJfa1EoUfAv61Q,Shark's Seafood & Deli,44128,41.4553535,-81.5652637
AZ,ktL8HhQaPVdwFAwqOYqF4A,3 Chiles Mexican Food,85381,33.5966437,-112.2031102
OH,14AWgEFR1bFK8rEhJwIvFA,Steak 'n Shake,44144,41.4239339,-81.7598561
AZ,FC5eUQMtoDbtGfehz5uqXA,Fountini's Bar & Grill,85268,33.6080475,-111.7200992
NV,EzZ7EN6-f8Yo4qe5fcENiQ,Blues BarBQ,89014,36.069818,-115.044513
NV,czyhvf93Txsfxdxqcm16mA,Rice n Noodle,89139,36.0441239,-115.2429386
NV,dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,89102,36.1257028382,-115.189529033
NC,dM_bvkmRli5sbvSik_uDMw,The Packhouse,28202,35.2167754608,-80.8473374524
NV,ALNI-EwLTSdP6k0ftvY7Gw,Chilly Palmers,89014,36.0569255639,-115.056101479
AZ,qqW-vXEPKjP-IDr4A9X0Mw,Grabbagreen Bell,85032,33.6384468,-111.9804987
AZ,qBRlDFifJORikBqTWkt5DA,Red Brick Pizza,85297,33.2817211,-111.7889754
AZ,uAyXrnFaXw2FBiYnmncDuw,Famous Dave's,85201,33.4355095953,-111.869124303
PA,5idHlOd78PQH93RWIM6KYA,Tipsy Cow,15232,40.455763,-79.931512
OH,nbFAn60OmDt9reIRk8vilA,Turney China,44125,41.403455,-81.5958214
PA,7dD33tgzQ4S1vfd21dv5Eg,Papa John's Pizza,15216,40.3946,-80.035252
AZ,DS0E9qEyVTyV_BGWoPgjGQ,Kyoto Bowl,85284,33.348163,-111.957999
AZ,hogj2UzWdiTgj8wnUQ0hTw,Village Inn Restaurants,85260,33.583101,-111.888753
NV,pXQV_vlMtQt---3W_do9Zg,Maru's Pizza & Italian Bistro,89117,36.1428450405,-115.268500632
AZ,usRJtfQdy0NtjWb7Ayvmsw,Panda Express,85338,33.4528072,-112.3411802
AZ,68O06rHoYy-7IH04I2OEXg,Mario's Pizza,85335,33.6102267,-112.3412753
AZ,zaczw0lMSefftLJZTnPFtQ,McDonald's,85388,33.6380762764,-112.414669466
OH,LuRAwImeEQh1HUdMUTrBbQ,City Diner,44039,41.3949925315,-82.0048069954
AZ,VjCCYw6rCpe-MCPvJJ9YsQ,Beef 'O' Brady's,85379,33.6084963,-112.3590909
AZ,qB8wP4fgAiCZaA9Ctun_XQ,Tacos Trafi Catering,85001,33.4499672,-112.0702225
NV,5exz18duMXvg91ZPdNX3eA,Blue Ribbon Fried Chicken,89109,36.1141451,-115.1719886
NV,TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,89109,36.098959,-115.175745
PA,3PDQyGDyNitVsFj6_dYtcA,King's Hometown Grille,15225,40.5137292,-80.133193
WI,ix-CkoFcqTX7hi62ZqGXJQ,Angelo's,53558,43.013609,-89.301829
NC,UING7EtyRKTK3hLpjg-DYg,Enzo's Pizzeria,28052,35.259925,-81.223502
AZ,qEhTuDSCCMdI8Jj6sD6rRQ,Stevie's New York Style Pizza,85308,33.6692859,-112.187258
NC,FAtMpWfFsFsq8htZCuCSgQ,Caribbean Delights,28212,35.1522187,-80.745499
AZ,mKRKhFuJX4nhJykUvZO8hQ,La Fonda Mexican Foods,85281,33.441124,-111.927581
AZ,pvjPOBfYF2QbkqNY3xHC-A,Hong Kong Bistro,85249,33.2341019292,-111.789879799
AZ,f8BfK4xFQ4ZbibijJt9NBg,Que Bueno,85268,33.6062288,-111.7207427
NV,xxAGaqYnboeR0SilS7DbAg,Stripchezze Food Truck,89101,36.1697096,-115.1236952
AZ,zsNEni7cr4lRnjd4AcO4kA,Rolberto's Taco Shop,85022,33.603506,-112.036383
OH,FelIkH-Gw8OGXxNDqtibaw,Pizza Hut,44094,41.6248609,-81.4385172
AZ,RcxVK_OEXv3MccIo0nYMZg,The Nest,85305,33.5113776682,-112.264272827
AZ,PNzir9TtJAD7U41GwR98-w,Line Thai Restaurant,85351,33.6377409909,-112.271223145
AZ,2AyROtQ-TVPTKGr7nrOsvA,The Heights Sports Grill,85382,33.6730273709,-112.237749282
OH,NFTOaufaF6oHsshUROAp8g,Dino's III,44092,41.6198091,-81.4570261
AZ,8ltZ8Q8lJKrHaXIRvYO7hA,Bubba Phatz BBQ,85201,33.4153566,-111.8314726
AZ,S1xOEK84aG2iGUE_i_GNGg,Burgers & Bottles,85257,33.4671841,-111.9086242
PA,wE8OljxUdpI8UbhGay2Xgw,Sea Shell Bar,15108,40.5108922,-80.2141018
AZ,Q0EZmATxDphzRMszNV2LVg,Wildflower Bread Company,85253,33.5391796555,-111.923670625
PA,PGCmPHJdeAREQKYbhBMA5w,Red Oak Cafe,15213,40.4407677,-79.9578317
NV,j2w6wlRmlaZaaErQus8ElQ,Pita House,89183,36.0140871839,-115.135131108
AZ,Gr-2oBg4XyduSKbvnE-i9g,Salt & Lime Modern Mexican Grill,85260,33.581511,-111.879218
NV,_R76PYZqTRvw840SP6s5GA,Globe Cafe,89123,36.0345123,-115.120111
NV,s3_O_rl_dHba1h0_xAihPQ,Mom's Hot Dogs,89005,35.9686485291,-114.857553814
AZ,Fif1uzIU95ttv6kbtRg0ZA,Good China Restaurant,85345,33.5768336713,-112.239118
AZ,O6obMXRKCnLMygvm2fSp0w,Brick & Barley,85283,33.3778109,-111.9371266
NC,Eo7L1EEaumQ6Pnl9nduBUg,McHealthy,28273,35.138697,-80.932648
PA,o9pydbXW9aT7Hry_z8wbeQ,Pasquale's Pizzeria,15101,40.5546213675,-79.9722249209
AZ,UDeZM2rXeubCOKKbQ4bm7w,McDonald's,85383,33.7080676,-112.273084
AZ,Ne4SRJFjZGM6GHr2VJ6gnQ,Taco Bell,85383,33.71,-112.2723
NV,m1BDEL9C4GsG-0FmAp5P8A,The Players Club LV,89012,36.025888,-115.047865
AZ,-MUn9i6htSMJUFXxToaBVg,Lighthouse Sports Bar,85392,33.4927984,-112.3244631
PA,ZWbJlxV7sdxBBgyw_-4vVg,Bai Ling Chinese Restaurant,15227,40.3850883,-79.9784211
AZ,Y9b6C7t3iPDFshuezseU6A,El Pollo Loco,85304,33.5973911,-112.1525222
NC,UwkhhEGeLtoQOT4A8WzAfg,The Garden Grille & Bar,28202,35.2206816,-80.8429512
NV,uuGL8diLlHfeUeFuod3F-w,Tom's Urban,89109,36.102928,-115.173847
NV,a2OCO4yHDEifuKzjor_yRQ,PT's,89120,36.0718066,-115.0991547
PA,LTPcaw-_IqOfTSDxe8811A,Duke's Pub and Pizza,15234,40.3762608,-80.0367425
AZ,fMCEs10IzoS-u7sR56MCpw,Marco's Pizza,85308,33.639548,-112.1742608
WI,hSfsnEa9q1Xx-0lAYDTLGw,Chang Jiang Chinese Restaurant,53572,43.0107265335,-89.72526337
AZ,Q5CFijcygcSLxALuRl4tyg,Sol Diablo Cantina,85281,33.4248119841,-111.935391314
AZ,9O-L6F0cMfNmE5i07pN_xQ,Mamma Toledo's The Pie Hole,85022,33.6263543,-112.0663899
AZ,8RnOU6PLyOk3qHV1kZ4hcg,Zaytoon Kabob Bistro,85044,33.3057767,-111.9798844
AZ,VrIskBdLuRxS0HsSimJOhA,Tilted Kilt Pub & Eatery,85003,33.447164,-112.0734193
IL,quBiDNgMLYoWP6Q2YSgZLg,Don Juan Cocina Mexicana & Cantina,61801,40.1166989,-88.223116
NV,SMRg_KiTXeUb6xYlB98ocQ,Neonopolis,89101,36.1698757,-115.1412335
AZ,YUFxSG6idHePsxOmnSHtpQ,Mimis Cafe,85224,33.3063855,-111.8931217
NV,reMD4XrJSJ-bQ185AmZL3A,Del Taco,89146,36.1438685015,-115.222688001
AZ,RdsUw-gfrDQVCM5sygQ0Ow,KFC,85381,33.61,-112.221
OH,-8PU0Z4Q2Nc-sY0eBj4DiQ,McDonald's,44012,41.4926002,-82.0200837
NC,rHx_A6ADt1zLHLKLzHGWDQ,Hungry Howie's Pizza,28031,35.4589201638,-80.8889990992
WI,99UdjaTZ_L2fPxIYQQua9g,Gallup Coffee & Bakehouse,53593,43.001877,-89.528932
AZ,g5HUA031z0xoNNZqMnGeYw,Which Wich,85305,33.5349355103,-112.261913416
AZ,coEKYaAOOOOjuDCqEe-3DA,Bice Bistro,85305,33.531725,-112.261226
AZ,eurb6L87Fz4icVdbMdQnkA,Pho Bamboo,85201,33.413244,-111.8735797
NC,MNkT4XwIrAEB4qcJd_VrlQ,La Unica Supercenter Internacional,28212,35.187315,-80.75685
AZ,YWaiNzAOM7XePbUT0cdcaA,Michael's Cafe,85013,33.5102606,-112.0819424
AZ,nFR7dDedxRuBeZz_6Cdalg,Cantina Laredo,85260,33.6368494,-111.9217185
NV,KVqWA98XZwGhJ3YbFNi0vw,Salted Malted Bakery & Creamery,89084,36.2798653434,-115.205750417
PA,OyGwvqB3iVPX5CavwuC4tA,Hyeholde Restaurant,15108,40.5028076,-80.2029265
AZ,BisJmlArDVaR4yv79LvhmQ,Sweet Tomatoes Field Kitchen,85382,33.637715,-112.2223053
AZ,hLrrgQwn-K-IPI8g2etAoQ,Morning Squeeze,85251,33.4977334,-111.9258174
NV,Yq92uUpugGyJLvDtcDRunw,In-N-Out Burger,89123,36.0213759,-115.1180729
AZ,05_XQDjulv-TCbqYRIkp3Q,Old Chicago,85248,33.2475188,-111.8430931
PA,_EVOLAjWYEfSOO_smbBxaA,Chipotle Mexican Grill,15090,40.6230711951,-80.0544984877
NC,RaV3iNkcOnMq3PTEvA-LnQ,Pelican's Patio Bar & Grill,28031,35.481292,-80.8844
NC,E2xLkzh3o8f1TP26xjOftA,River Rock Grille,28025,35.446222,-80.598326
AZ,bEv2oci0MMyb3RKwOiYYhw,Del Taco,85033,33.4951752,-112.202809
AZ,JdtJ3jmMukLXU-gDjVTEgg,Thai House,85260,33.6275951,-111.8929197
AZ,azy4-i93S7S7uN3pYGMddw,Prankster's Too,85251,33.478946,-111.9105257
NV,hkbZCioL7TkHLZuTXf-5fQ,Binion's Original Coffee Shop,89101,36.171235,-115.144061
NV,e9q0RPoKoja0C4Q_a6cnZA,Smoke's Poutinerie,89101,36.161205,-115.145457
NV,jJ2ca6wqp_YwTsdAWzplkQ,Ted's Sushi Burrito,89139,36.045795,-115.2441173
AZ,vXLvY5IIeXrH9aCgGUqBAQ,Neko's Gyros,85302,33.581939,-112.1694648
NV,QGAv-8tj5i4m4G-HDMnIbA,The Griddle Café,89109,36.1427564,-115.1578748
AZ,L8QF9uWDBujU9rNOzdLfjg,Steve's Krazy Sub,85207,33.4155386,-111.6826802
NV,O7UMzd3i-Zk8dMeyY9ZwoA,Art of Flavors,89104,36.151555,-115.15261
AZ,DPTmovzocZNwgmOfzJTu_A,Mike's Rigatoni Bistro,85382,33.636529,-112.23077
NV,q4i-GbjeSp6ucBDXGE9DqA,Imsiam Thai Restaurant and Noodle,89102,36.1440225,-115.195896
NV,gMvDOj8MZ0ix55AbpbWs9Q,L'abbondanza Smoothie & Juice Bar,89102,36.1475764,-115.2071113
AZ,YvffpnMEMdK8bKf4iF0xjQ,Carl's Jr.,85234,33.3634468,-111.7905557
AZ,IQxcSBdmB41biZcAl1td-Q,Grape Wine Bistro,85255,33.700033,-111.888462
AZ,2g6x4ISNiMxFnotBuwmZmw,Dos Gringos,85206,33.3797662984,-111.740951731
AZ,Ku_c9V0nj6bYcEYPPJuahA,Einstein Bros Bagels,85224,33.3065952578,-111.889102158
AZ,woY5rYqcdtzHRJnWarLuAg,Eat Fit Go Chandler,85248,33.2464921564,-111.865707867
OH,0q3U5Taf4sFf3glMjC22DA,SOFE Café & Grill,44146,41.3921066,-81.5365374
AZ,GNgOuihdAoAZdipzbRRGSA,Prime Pizza,85382,33.627164,-112.236954
WI,HG2lE2sToF7IdPbl0hz34g,Poppa Coronofoulos Gyros & Chicago Style Deli,53716,43.073723,-89.307305
OH,D2eZD_MP8Ds32rkoVI_MBQ,Shanghai Wok by B & Y,44067,41.3423913196,-81.5295235813
NC,OMEbwr0Aybw_wnqvno-6zQ,Chuy's,28277,35.0526726,-80.766968
OH,BBJyCXalWQTHeQd7nrwDkw,Joe's Deli & Restaurant,44107,41.477179,-81.769439
NV,BYtGiZr3dbxa2qAhg_3I4w,Elixir - A Local Lounge,89014,36.0763752282,-115.081754934
